,Country,LOCATION,ISO CODE 2 letter,VARIABLE,Variable,SOURCE,Source,YEAR,Year,visitors,Flag Codes,Flags
234,Austria,AUT,AT,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,SUPPLY,Tourism supply surveys,2013,2013,62137088,,
235,Austria,AUT,AT,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,SUPPLY,Tourism supply surveys,2014,2014,61829801,,
236,Austria,AUT,AT,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,SUPPLY,Tourism supply surveys,2015,2015,63354592,,
237,Austria,AUT,AT,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,SUPPLY,Tourism supply surveys,2016,2016,65243779,,
238,Austria,AUT,AT,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,SUPPLY,Tourism supply surveys,2017,2017,66641779,,
239,Austria,AUT,AT,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,SUPPLY,Tourism supply surveys,2018,2018,68331357,,
240,Austria,AUT,AT,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,SUPPLY,Tourism supply surveys,2008,2008,14275947,,
241,Austria,AUT,AT,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,SUPPLY,Tourism supply surveys,2009,2009,14427937,,
242,Austria,AUT,AT,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,SUPPLY,Tourism supply surveys,2010,2010,14271690,,
243,Austria,AUT,AT,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,SUPPLY,Tourism supply surveys,2011,2011,14502930,,
244,Austria,AUT,AT,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,SUPPLY,Tourism supply surveys,2012,2012,15798535,,
245,Austria,AUT,AT,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,SUPPLY,Tourism supply surveys,2013,2013,16296458,,
246,Austria,AUT,AT,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,SUPPLY,Tourism supply surveys,2014,2014,16269295,,
247,Austria,AUT,AT,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,SUPPLY,Tourism supply surveys,2015,2015,16980708,,
248,Austria,AUT,AT,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,SUPPLY,Tourism supply surveys,2016,2016,18154593,,
249,Austria,AUT,AT,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,SUPPLY,Tourism supply surveys,2017,2017,19402542,,
250,Austria,AUT,AT,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,SUPPLY,Tourism supply surveys,2018,2018,20962427,,
251,Austria,AUT,AT,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,SUPPLY,Tourism supply surveys,2008,2008,18100276,,
252,Austria,AUT,AT,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,SUPPLY,Tourism supply surveys,2009,2009,17639929,,
253,Austria,AUT,AT,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,SUPPLY,Tourism supply surveys,2010,2010,17271191,,
254,Austria,AUT,AT,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,SUPPLY,Tourism supply surveys,2011,2011,17056017,,
255,Austria,AUT,AT,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,SUPPLY,Tourism supply surveys,2012,2012,17893486,,
256,Austria,AUT,AT,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,SUPPLY,Tourism supply surveys,2013,2013,18440826,,
257,Austria,AUT,AT,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,SUPPLY,Tourism supply surveys,2014,2014,18133931,,
258,Austria,AUT,AT,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,SUPPLY,Tourism supply surveys,2015,2015,18488873,,
259,Austria,AUT,AT,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,SUPPLY,Tourism supply surveys,2016,2016,19465063,,
260,Austria,AUT,AT,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,SUPPLY,Tourism supply surveys,2017,2017,19932796,,
261,Austria,AUT,AT,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,SUPPLY,Tourism supply surveys,2018,2018,21135951,,
262,Belgium,BEL,BE,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),SUPPLY,Tourism supply surveys,2008,2008,5819853,,
263,Belgium,BEL,BE,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),SUPPLY,Tourism supply surveys,2009,2009,5451600,,
264,Belgium,BEL,BE,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),SUPPLY,Tourism supply surveys,2010,2010,5771650,,
265,Belgium,BEL,BE,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),SUPPLY,Tourism supply surveys,2011,2011,6076926,,
266,Belgium,BEL,BE,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),SUPPLY,Tourism supply surveys,2012,2012,6145711,,
267,Belgium,BEL,BE,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),SUPPLY,Tourism supply surveys,2013,2013,6227649,,
268,Belgium,BEL,BE,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),SUPPLY,Tourism supply surveys,2014,2014,6388967,B,Break
269,Belgium,BEL,BE,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),SUPPLY,Tourism supply surveys,2015,2015,6439780,,
270,Belgium,BEL,BE,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),SUPPLY,Tourism supply surveys,2016,2016,5556519,,
271,Belgium,BEL,BE,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),SUPPLY,Tourism supply surveys,2017,2017,6312587,,
272,Belgium,BEL,BE,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),SUPPLY,Tourism supply surveys,2018,2018,6700260,,
273,Belgium,BEL,BE,DEU,Germany,SUPPLY,Tourism supply surveys,2008,2008,621934,,
274,Belgium,BEL,BE,DEU,Germany,SUPPLY,Tourism supply surveys,2009,2009,607863,,
275,Belgium,BEL,BE,DEU,Germany,SUPPLY,Tourism supply surveys,2010,2010,640451,,
276,Belgium,BEL,BE,DEU,Germany,SUPPLY,Tourism supply surveys,2011,2011,664550,,
277,Belgium,BEL,BE,DEU,Germany,SUPPLY,Tourism supply surveys,2012,2012,636728,,
278,Belgium,BEL,BE,DEU,Germany,SUPPLY,Tourism supply surveys,2013,2013,657785,,
279,Belgium,BEL,BE,DEU,Germany,SUPPLY,Tourism supply surveys,2014,2014,667288,B,Break
280,Belgium,BEL,BE,DEU,Germany,SUPPLY,Tourism supply surveys,2015,2015,698056,,
281,Belgium,BEL,BE,DEU,Germany,SUPPLY,Tourism supply surveys,2016,2016,613521,,
282,Belgium,BEL,BE,DEU,Germany,SUPPLY,Tourism supply surveys,2017,2017,701040,,
283,Belgium,BEL,BE,DEU,Germany,SUPPLY,Tourism supply surveys,2018,2018,726000,,
284,Belgium,BEL,BE,ESP,Spain,SUPPLY,Tourism supply surveys,2008,2008,264189,,
285,Belgium,BEL,BE,ESP,Spain,SUPPLY,Tourism supply surveys,2009,2009,259442,,
286,Belgium,BEL,BE,ESP,Spain,SUPPLY,Tourism supply surveys,2010,2010,307875,,
287,Belgium,BEL,BE,ESP,Spain,SUPPLY,Tourism supply surveys,2011,2011,337147,,
288,Belgium,BEL,BE,ESP,Spain,SUPPLY,Tourism supply surveys,2012,2012,315222,,
289,Belgium,BEL,BE,ESP,Spain,SUPPLY,Tourism supply surveys,2013,2013,313681,,
290,Belgium,BEL,BE,ESP,Spain,SUPPLY,Tourism supply surveys,2014,2014,340432,B,Break
291,Belgium,BEL,BE,ESP,Spain,SUPPLY,Tourism supply surveys,2015,2015,329234,,
292,Belgium,BEL,BE,ESP,Spain,SUPPLY,Tourism supply surveys,2016,2016,272885,,
293,Belgium,BEL,BE,ESP,Spain,SUPPLY,Tourism supply surveys,2017,2017,348429,,
294,Belgium,BEL,BE,ESP,Spain,SUPPLY,Tourism supply surveys,2018,2018,345105,,
295,Belgium,BEL,BE,FRA,France,SUPPLY,Tourism supply surveys,2008,2008,903081,,
296,Belgium,BEL,BE,FRA,France,SUPPLY,Tourism supply surveys,2009,2009,921253,,
297,Belgium,BEL,BE,FRA,France,SUPPLY,Tourism supply surveys,2010,2010,963845,,
298,Belgium,BEL,BE,FRA,France,SUPPLY,Tourism supply surveys,2011,2011,1008316,,
299,Belgium,BEL,BE,FRA,France,SUPPLY,Tourism supply surveys,2012,2012,984966,,
300,Belgium,BEL,BE,FRA,France,SUPPLY,Tourism supply surveys,2013,2013,1008373,,
301,Belgium,BEL,BE,FRA,France,SUPPLY,Tourism supply surveys,2014,2014,1007170,B,Break
302,Belgium,BEL,BE,FRA,France,SUPPLY,Tourism supply surveys,2015,2015,956663,,
303,Belgium,BEL,BE,FRA,France,SUPPLY,Tourism supply surveys,2016,2016,883366,,
304,Belgium,BEL,BE,FRA,France,SUPPLY,Tourism supply surveys,2017,2017,963300,,
305,Belgium,BEL,BE,FRA,France,SUPPLY,Tourism supply surveys,2018,2018,1009842,,
306,Belgium,BEL,BE,GBR,United Kingdom,SUPPLY,Tourism supply surveys,2008,2008,953565,,
307,Belgium,BEL,BE,GBR,United Kingdom,SUPPLY,Tourism supply surveys,2009,2009,784282,,
308,Belgium,BEL,BE,GBR,United Kingdom,SUPPLY,Tourism supply surveys,2010,2010,795722,,
309,Belgium,BEL,BE,GBR,United Kingdom,SUPPLY,Tourism supply surveys,2011,2011,793023,,
310,Belgium,BEL,BE,GBR,United Kingdom,SUPPLY,Tourism supply surveys,2012,2012,813385,,
311,Belgium,BEL,BE,GBR,United Kingdom,SUPPLY,Tourism supply surveys,2013,2013,847770,,
312,Belgium,BEL,BE,GBR,United Kingdom,SUPPLY,Tourism supply surveys,2014,2014,880228,B,Break
313,Belgium,BEL,BE,GBR,United Kingdom,SUPPLY,Tourism supply surveys,2015,2015,872576,,
314,Belgium,BEL,BE,GBR,United Kingdom,SUPPLY,Tourism supply surveys,2016,2016,702332,,
315,Belgium,BEL,BE,GBR,United Kingdom,SUPPLY,Tourism supply surveys,2017,2017,716619,,
316,Belgium,BEL,BE,GBR,United Kingdom,SUPPLY,Tourism supply surveys,2018,2018,752602,,
317,Belgium,BEL,BE,ITA,Italy,SUPPLY,Tourism supply surveys,2008,2008,222647,,
318,Belgium,BEL,BE,ITA,Italy,SUPPLY,Tourism supply surveys,2009,2009,220777,,
319,Belgium,BEL,BE,ITA,Italy,SUPPLY,Tourism supply surveys,2010,2010,242079,,
320,Belgium,BEL,BE,ITA,Italy,SUPPLY,Tourism supply surveys,2011,2011,262177,,
321,Belgium,BEL,BE,ITA,Italy,SUPPLY,Tourism supply surveys,2012,2012,256170,,
322,Belgium,BEL,BE,ITA,Italy,SUPPLY,Tourism supply surveys,2013,2013,259112,,
323,Belgium,BEL,BE,ITA,Italy,SUPPLY,Tourism supply surveys,2014,2014,276201,B,Break
324,Belgium,BEL,BE,ITA,Italy,SUPPLY,Tourism supply surveys,2015,2015,267713,,
325,Belgium,BEL,BE,ITA,Italy,SUPPLY,Tourism supply surveys,2016,2016,202679,,
326,Belgium,BEL,BE,ITA,Italy,SUPPLY,Tourism supply surveys,2017,2017,227975,,
327,Belgium,BEL,BE,ITA,Italy,SUPPLY,Tourism supply surveys,2018,2018,250414,,
328,Belgium,BEL,BE,NLD,Netherlands,SUPPLY,Tourism supply surveys,2008,2008,1102665,,
329,Belgium,BEL,BE,NLD,Netherlands,SUPPLY,Tourism supply surveys,2009,2009,1089867,,
330,Belgium,BEL,BE,NLD,Netherlands,SUPPLY,Tourism supply surveys,2010,2010,1154451,,
331,Belgium,BEL,BE,NLD,Netherlands,SUPPLY,Tourism supply surveys,2011,2011,1170608,,
332,Belgium,BEL,BE,NLD,Netherlands,SUPPLY,Tourism supply surveys,2012,2012,1174775,,
333,Belgium,BEL,BE,NLD,Netherlands,SUPPLY,Tourism supply surveys,2013,2013,1093336,,
334,Belgium,BEL,BE,NLD,Netherlands,SUPPLY,Tourism supply surveys,2014,2014,1053476,B,Break
335,Belgium,BEL,BE,NLD,Netherlands,SUPPLY,Tourism supply surveys,2015,2015,1044476,,
336,Belgium,BEL,BE,NLD,Netherlands,SUPPLY,Tourism supply surveys,2016,2016,965561,,
337,Belgium,BEL,BE,NLD,Netherlands,SUPPLY,Tourism supply surveys,2017,2017,1031845,,
338,Belgium,BEL,BE,NLD,Netherlands,SUPPLY,Tourism supply surveys,2018,2018,1036815,,
339,Belgium,BEL,BE,USA,United States,SUPPLY,Tourism supply surveys,2008,2008,258242,,
340,Belgium,BEL,BE,USA,United States,SUPPLY,Tourism supply surveys,2009,2009,245609,,
341,Belgium,BEL,BE,USA,United States,SUPPLY,Tourism supply surveys,2010,2010,276336,,
342,Belgium,BEL,BE,USA,United States,SUPPLY,Tourism supply surveys,2011,2011,306789,,
343,Belgium,BEL,BE,USA,United States,SUPPLY,Tourism supply surveys,2012,2012,308519,,
344,Belgium,BEL,BE,USA,United States,SUPPLY,Tourism supply surveys,2013,2013,306495,,
345,Belgium,BEL,BE,USA,United States,SUPPLY,Tourism supply surveys,2014,2014,342609,B,Break
346,Belgium,BEL,BE,USA,United States,SUPPLY,Tourism supply surveys,2015,2015,361948,,
347,Belgium,BEL,BE,USA,United States,SUPPLY,Tourism supply surveys,2016,2016,274895,,
348,Belgium,BEL,BE,USA,United States,SUPPLY,Tourism supply surveys,2017,2017,335403,,
349,Belgium,BEL,BE,USA,United States,SUPPLY,Tourism supply surveys,2018,2018,382654,,
350,Belgium,BEL,BE,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,SUPPLY,Tourism supply surveys,2008,2008,11119811,,
351,Belgium,BEL,BE,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,SUPPLY,Tourism supply surveys,2009,2009,10336598,,
352,Belgium,BEL,BE,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,SUPPLY,Tourism supply surveys,2010,2010,10854245,,
353,Belgium,BEL,BE,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,SUPPLY,Tourism supply surveys,2011,2011,11436408,,
354,Belgium,BEL,BE,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,SUPPLY,Tourism supply surveys,2012,2012,11546413,,
355,Belgium,BEL,BE,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,SUPPLY,Tourism supply surveys,2013,2013,11624497,,
356,Belgium,BEL,BE,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,SUPPLY,Tourism supply surveys,2014,2014,12081835,B,Break
357,Belgium,BEL,BE,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,SUPPLY,Tourism supply surveys,2015,2015,12034552,,
358,Belgium,BEL,BE,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,SUPPLY,Tourism supply surveys,2016,2016,10215070,,
359,Belgium,BEL,BE,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,SUPPLY,Tourism supply surveys,2017,2017,11631915,,
360,Belgium,BEL,BE,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,SUPPLY,Tourism supply surveys,2018,2018,12424475,,
361,Brazil,BRA,BR,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),DEMAND,Tourism demand surveys,2008,2008,5050099,,
362,Brazil,BRA,BR,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),DEMAND,Tourism demand surveys,2009,2009,4802217,,
363,Brazil,BRA,BR,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),DEMAND,Tourism demand surveys,2010,2010,5161379,,
364,Brazil,BRA,BR,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),DEMAND,Tourism demand surveys,2011,2011,5433354,,
365,Brazil,BRA,BR,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),DEMAND,Tourism demand surveys,2012,2012,5676843,,
366,Brazil,BRA,BR,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),DEMAND,Tourism demand surveys,2013,2013,5813342,,
367,Brazil,BRA,BR,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),DEMAND,Tourism demand surveys,2014,2014,6429852,,
368,Brazil,BRA,BR,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),DEMAND,Tourism demand surveys,2015,2015,6305838,,
369,Brazil,BRA,BR,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),DEMAND,Tourism demand surveys,2016,2016,6546696,,
370,Brazil,BRA,BR,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),DEMAND,Tourism demand surveys,2017,2017,6588770,,
371,Brazil,BRA,BR,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),DEMAND,Tourism demand surveys,2018,2018,6621376,,
372,Brazil,BRA,BR,ARG,Argentina,DEMAND,Tourism demand surveys,2008,2008,1017675,,
373,Brazil,BRA,BR,ARG,Argentina,DEMAND,Tourism demand surveys,2009,2009,1211159,,
374,Brazil,BRA,BR,ARG,Argentina,DEMAND,Tourism demand surveys,2010,2010,1399592,,
375,Brazil,BRA,BR,ARG,Argentina,DEMAND,Tourism demand surveys,2011,2011,1593775,,
376,Brazil,BRA,BR,ARG,Argentina,DEMAND,Tourism demand surveys,2012,2012,1671604,,
377,Brazil,BRA,BR,ARG,Argentina,DEMAND,Tourism demand surveys,2013,2013,1711491,,
378,Brazil,BRA,BR,ARG,Argentina,DEMAND,Tourism demand surveys,2014,2014,1743930,,
379,Brazil,BRA,BR,ARG,Argentina,DEMAND,Tourism demand surveys,2015,2015,2079823,,
380,Brazil,BRA,BR,ARG,Argentina,DEMAND,Tourism demand surveys,2016,2016,2294900,,
381,Brazil,BRA,BR,ARG,Argentina,DEMAND,Tourism demand surveys,2017,2017,2622327,,
382,Brazil,BRA,BR,ARG,Argentina,DEMAND,Tourism demand surveys,2018,2018,2498483,,
383,Brazil,BRA,BR,CHL,Chile,DEMAND,Tourism demand surveys,2008,2008,240087,,
384,Brazil,BRA,BR,CHL,Chile,DEMAND,Tourism demand surveys,2009,2009,170491,,
385,Brazil,BRA,BR,CHL,Chile,DEMAND,Tourism demand surveys,2010,2010,200724,,
386,Brazil,BRA,BR,CHL,Chile,DEMAND,Tourism demand surveys,2011,2011,217200,,
387,Brazil,BRA,BR,CHL,Chile,DEMAND,Tourism demand surveys,2012,2012,250586,,
388,Brazil,BRA,BR,CHL,Chile,DEMAND,Tourism demand surveys,2013,2013,268203,,
389,Brazil,BRA,BR,CHL,Chile,DEMAND,Tourism demand surveys,2014,2014,336950,,
390,Brazil,BRA,BR,CHL,Chile,DEMAND,Tourism demand surveys,2015,2015,306331,,
391,Brazil,BRA,BR,CHL,Chile,DEMAND,Tourism demand surveys,2016,2016,311813,,
392,Brazil,BRA,BR,CHL,Chile,DEMAND,Tourism demand surveys,2017,2017,342143,,
393,Brazil,BRA,BR,CHL,Chile,DEMAND,Tourism demand surveys,2018,2018,387470,,
394,Brazil,BRA,BR,FRA,France,DEMAND,Tourism demand surveys,2008,2008,214440,,
395,Brazil,BRA,BR,FRA,France,DEMAND,Tourism demand surveys,2009,2009,205860,,
396,Brazil,BRA,BR,FRA,France,DEMAND,Tourism demand surveys,2010,2010,199719,,
397,Brazil,BRA,BR,FRA,France,DEMAND,Tourism demand surveys,2011,2011,207890,,
398,Brazil,BRA,BR,FRA,France,DEMAND,Tourism demand surveys,2012,2012,218626,,
399,Brazil,BRA,BR,FRA,France,DEMAND,Tourism demand surveys,2013,2013,224078,,
400,Brazil,BRA,BR,FRA,France,DEMAND,Tourism demand surveys,2014,2014,282375,,
401,Brazil,BRA,BR,FRA,France,DEMAND,Tourism demand surveys,2015,2015,261075,,
402,Brazil,BRA,BR,FRA,France,DEMAND,Tourism demand surveys,2016,2016,263774,,
403,Brazil,BRA,BR,FRA,France,DEMAND,Tourism demand surveys,2017,2017,254153,,
404,Brazil,BRA,BR,FRA,France,DEMAND,Tourism demand surveys,2018,2018,238345,,
405,Brazil,BRA,BR,PRY,Paraguay,DEMAND,Tourism demand surveys,2008,2008,217709,,
406,Brazil,BRA,BR,PRY,Paraguay,DEMAND,Tourism demand surveys,2009,2009,180373,,
407,Brazil,BRA,BR,PRY,Paraguay,DEMAND,Tourism demand surveys,2010,2010,194340,,
408,Brazil,BRA,BR,PRY,Paraguay,DEMAND,Tourism demand surveys,2011,2011,192730,,
409,Brazil,BRA,BR,PRY,Paraguay,DEMAND,Tourism demand surveys,2012,2012,246401,,
410,Brazil,BRA,BR,PRY,Paraguay,DEMAND,Tourism demand surveys,2013,2013,268932,,
411,Brazil,BRA,BR,PRY,Paraguay,DEMAND,Tourism demand surveys,2014,2014,293841,,
412,Brazil,BRA,BR,PRY,Paraguay,DEMAND,Tourism demand surveys,2015,2015,301831,,
413,Brazil,BRA,BR,PRY,Paraguay,DEMAND,Tourism demand surveys,2016,2016,316714,,
414,Brazil,BRA,BR,PRY,Paraguay,DEMAND,Tourism demand surveys,2017,2017,336646,,
415,Brazil,BRA,BR,PRY,Paraguay,DEMAND,Tourism demand surveys,2018,2018,356897,,
416,Brazil,BRA,BR,URY,Uruguay,DEMAND,Tourism demand surveys,2008,2008,199403,,
417,Brazil,BRA,BR,URY,Uruguay,DEMAND,Tourism demand surveys,2009,2009,189412,,
418,Brazil,BRA,BR,URY,Uruguay,DEMAND,Tourism demand surveys,2010,2010,228545,,
419,Brazil,BRA,BR,URY,Uruguay,DEMAND,Tourism demand surveys,2011,2011,261204,,
420,Brazil,BRA,BR,URY,Uruguay,DEMAND,Tourism demand surveys,2012,2012,253864,,
421,Brazil,BRA,BR,URY,Uruguay,DEMAND,Tourism demand surveys,2013,2013,262512,,
422,Brazil,BRA,BR,URY,Uruguay,DEMAND,Tourism demand surveys,2014,2014,223508,,
423,Brazil,BRA,BR,URY,Uruguay,DEMAND,Tourism demand surveys,2015,2015,267321,,
424,Brazil,BRA,BR,URY,Uruguay,DEMAND,Tourism demand surveys,2016,2016,284113,,
425,Brazil,BRA,BR,URY,Uruguay,DEMAND,Tourism demand surveys,2017,2017,328098,,
426,Brazil,BRA,BR,URY,Uruguay,DEMAND,Tourism demand surveys,2018,2018,348336,,
427,Brazil,BRA,BR,USA,United States,DEMAND,Tourism demand surveys,2008,2008,625506,,
428,Brazil,BRA,BR,USA,United States,DEMAND,Tourism demand surveys,2009,2009,603674,,
429,Brazil,BRA,BR,USA,United States,DEMAND,Tourism demand surveys,2010,2010,641377,,
430,Brazil,BRA,BR,USA,United States,DEMAND,Tourism demand surveys,2011,2011,594947,,
431,Brazil,BRA,BR,USA,United States,DEMAND,Tourism demand surveys,2012,2012,586463,,
432,Brazil,BRA,BR,USA,United States,DEMAND,Tourism demand surveys,2013,2013,592827,,
433,Brazil,BRA,BR,USA,United States,DEMAND,Tourism demand surveys,2014,2014,656801,,
434,Brazil,BRA,BR,USA,United States,DEMAND,Tourism demand surveys,2015,2015,575796,,
435,Brazil,BRA,BR,USA,United States,DEMAND,Tourism demand surveys,2016,2016,570350,,
436,Brazil,BRA,BR,USA,United States,DEMAND,Tourism demand surveys,2017,2017,475232,,
437,Brazil,BRA,BR,USA,United States,DEMAND,Tourism demand surveys,2018,2018,538532,,
438,Bulgaria,BGR,BG,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2008,2008,11802017,,
439,Bulgaria,BGR,BG,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2009,2009,9472345,,
440,Bulgaria,BGR,BG,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2010,2010,10565210,,
441,Bulgaria,BGR,BG,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2011,2011,12461275,,
442,Bulgaria,BGR,BG,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2012,2012,13451440,,
443,Bulgaria,BGR,BG,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2013,2013,14370426,,
444,Bulgaria,BGR,BG,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2014,2014,14077798,,
445,Bulgaria,BGR,BG,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2015,2015,13352281,,
446,Bulgaria,BGR,BG,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2016,2016,16150666,,
447,Bulgaria,BGR,BG,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2017,2017,17105567,,
448,Bulgaria,BGR,BG,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,SUPPLY,Tourism supply surveys,2018,2018,17748925,,
449,Bulgaria,BGR,BG,INB_ARRIVALS_TOTAL,Total international arrivals,DEMAND,Tourism demand surveys,2008,2008,8533000,,
450,Bulgaria,BGR,BG,INB_ARRIVALS_TOTAL,Total international arrivals,DEMAND,Tourism demand surveys,2009,2009,7873000,,
451,Bulgaria,BGR,BG,INB_ARRIVALS_TOTAL,Total international arrivals,DEMAND,Tourism demand surveys,2010,2010,8374000,,
452,Bulgaria,BGR,BG,INB_ARRIVALS_TOTAL,Total international arrivals,DEMAND,Tourism demand surveys,2011,2011,8713000,,
453,Bulgaria,BGR,BG,INB_ARRIVALS_TOTAL,Total international arrivals,DEMAND,Tourism demand surveys,2012,2012,8867000,,
454,Bulgaria,BGR,BG,INB_ARRIVALS_TOTAL,Total international arrivals,DEMAND,Tourism demand surveys,2013,2013,9191782,,
455,Bulgaria,BGR,BG,INB_ARRIVALS_TOTAL,Total international arrivals,DEMAND,Tourism demand surveys,2014,2014,9408821,,
