LOCATION,TIME,"Borrowers from commercial banks (per 1,000 adults)"
IND,2011,0
IND,2012,0
IND,2013,0
IND,2014,0
IND,2015,0
IND,2016,0
IND,2017,0
IND,2018,0
IND,2019,0
IND,2020,0
IDN,1960,0
IDN,1961,0
IDN,1962,0
IDN,1963,0
IDN,1964,0
IDN,1965,0
IDN,1966,0
IDN,1967,0
IDN,1968,0
IDN,1969,0
IDN,1970,0
IDN,1971,0
IDN,1972,0
IDN,1973,0
IDN,1974,0
IDN,1975,0
IDN,1976,0
IDN,1977,0
IDN,1978,0
IDN,1979,0
IDN,1980,0
IDN,1981,0
IDN,1982,0
IDN,1983,0
IDN,1984,0
IDN,1985,0
IDN,1986,0
IDN,1987,0
IDN,1988,0
IDN,1989,0
IDN,1990,0
IDN,1991,0
IDN,1992,0
IDN,1993,0
IDN,1994,0
IDN,1995,0
IDN,1996,0
IDN,1997,0
IDN,1998,0
IDN,1999,0
IDN,2000,0
IDN,2001,0
IDN,2002,0
IDN,2003,0
IDN,2004,0
IDN,2005,0
IDN,2006,0
IDN,2007,160.033023
IDN,2008,197.9339786
IDN,2009,225.4242185
IDN,2010,267.9710051
IDN,2011,292.4614826
IDN,2012,334.6619429
IDN,2013,373.7790497
IDN,2014,393.8400326
IDN,2015,417.1569887
IDN,2016,443.1281672
IDN,2017,414.7591418
IDN,2018,171.3268662
IDN,2019,168.7154303
IDN,2020,0
IRN,1960,0
IRN,1961,0
IRN,1962,0
IRN,1963,0
IRN,1964,0
IRN,1965,0
IRN,1966,0
IRN,1967,0
IRN,1968,0
IRN,1969,0
IRN,1970,0
IRN,1971,0
IRN,1972,0
IRN,1973,0
IRN,1974,0
IRN,1975,0
IRN,1976,0
IRN,1977,0
IRN,1978,0
IRN,1979,0
IRN,1980,0
IRN,1981,0
IRN,1982,0
IRN,1983,0
IRN,1984,0
IRN,1985,0
IRN,1986,0
IRN,1987,0
IRN,1988,0
IRN,1989,0
IRN,1990,0
IRN,1991,0
IRN,1992,0
IRN,1993,0
IRN,1994,0
IRN,1995,0
IRN,1996,0
IRN,1997,0
IRN,1998,0
IRN,1999,0
IRN,2000,0
IRN,2001,0
IRN,2002,0
IRN,2003,0
IRN,2004,0
IRN,2005,0
IRN,2006,0
IRN,2007,0
IRN,2008,0
IRN,2009,0
IRN,2010,0
IRN,2011,0
IRN,2012,0
IRN,2013,0
IRN,2014,0
IRN,2015,0
IRN,2016,0
IRN,2017,0
IRN,2018,0
IRN,2019,0
IRN,2020,0
IRQ,1960,0
IRQ,1961,0
IRQ,1962,0
IRQ,1963,0
IRQ,1964,0
IRQ,1965,0
IRQ,1966,0
IRQ,1967,0
IRQ,1968,0
IRQ,1969,0
IRQ,1970,0
IRQ,1971,0
IRQ,1972,0
IRQ,1973,0
IRQ,1974,0
IRQ,1975,0
IRQ,1976,0
IRQ,1977,0
IRQ,1978,0
IRQ,1979,0
IRQ,1980,0
IRQ,1981,0
IRQ,1982,0
IRQ,1983,0
IRQ,1984,0
IRQ,1985,0
IRQ,1986,0
IRQ,1987,0
IRQ,1988,0
IRQ,1989,0
IRQ,1990,0
IRQ,1991,0
IRQ,1992,0
IRQ,1993,0
IRQ,1994,0
IRQ,1995,0
IRQ,1996,0
IRQ,1997,0
IRQ,1998,0
IRQ,1999,0
IRQ,2000,0
IRQ,2001,0
IRQ,2002,0
IRQ,2003,0
IRQ,2004,0
IRQ,2005,0
IRQ,2006,0
IRQ,2007,0
IRQ,2008,0
IRQ,2009,0
IRQ,2010,0
IRQ,2011,0
IRQ,2012,0
IRQ,2013,0
IRQ,2014,0
IRQ,2015,0
IRQ,2016,0
IRQ,2017,0
IRQ,2018,0
IRQ,2019,0
IRQ,2020,0
IRL,1960,0
IRL,1961,0
IRL,1962,0
IRL,1963,0
IRL,1964,0
IRL,1965,0
IRL,1966,0
IRL,1967,0
IRL,1968,0
IRL,1969,0
IRL,1970,0
IRL,1971,0
IRL,1972,0
IRL,1973,0
IRL,1974,0
IRL,1975,0
IRL,1976,0
IRL,1977,0
IRL,1978,0
IRL,1979,0
IRL,1980,0
IRL,1981,0
IRL,1982,0
IRL,1983,0
IRL,1984,0
IRL,1985,0
IRL,1986,0
IRL,1987,0
IRL,1988,0
IRL,1989,0
IRL,1990,0
IRL,1991,0
IRL,1992,0
IRL,1993,0
IRL,1994,0
IRL,1995,0
IRL,1996,0
IRL,1997,0
IRL,1998,0
IRL,1999,0
IRL,2000,0
IRL,2001,0
IRL,2002,0
IRL,2003,0
IRL,2004,0
IRL,2005,0
IRL,2006,0
IRL,2007,0
IRL,2008,0
IRL,2009,0
IRL,2010,0
IRL,2011,0
IRL,2012,0
IRL,2013,0
IRL,2014,0
IRL,2015,0
IRL,2016,0
IRL,2017,0
IRL,2018,0
IRL,2019,0
IRL,2020,0
IMN,1960,0
IMN,1961,0
IMN,1962,0
IMN,1963,0
IMN,1964,0
IMN,1965,0
IMN,1966,0
IMN,1967,0
IMN,1968,0
IMN,1969,0
IMN,1970,0
IMN,1971,0
IMN,1972,0
IMN,1973,0
IMN,1974,0
IMN,1975,0
IMN,1976,0
IMN,1977,0
IMN,1978,0
IMN,1979,0
IMN,1980,0
IMN,1981,0
IMN,1982,0
IMN,1983,0
IMN,1984,0
IMN,1985,0
IMN,1986,0
IMN,1987,0
IMN,1988,0
IMN,1989,0
IMN,1990,0
IMN,1991,0
IMN,1992,0
IMN,1993,0
IMN,1994,0
IMN,1995,0
IMN,1996,0
IMN,1997,0
IMN,1998,0
IMN,1999,0
IMN,2000,0
IMN,2001,0
IMN,2002,0
IMN,2003,0
IMN,2004,0
IMN,2005,0
IMN,2006,0
IMN,2007,0
IMN,2008,0
IMN,2009,0
IMN,2010,0
IMN,2011,0
IMN,2012,0
IMN,2013,0
IMN,2014,0
IMN,2015,0
IMN,2016,0
IMN,2017,0
IMN,2018,0
IMN,2019,0
IMN,2020,0
ISR,1960,0
ISR,1961,0
ISR,1962,0
ISR,1963,0
ISR,1964,0
ISR,1965,0
ISR,1966,0
ISR,1967,0
ISR,1968,0
ISR,1969,0
ISR,1970,0
ISR,1971,0
ISR,1972,0
ISR,1973,0
ISR,1974,0
ISR,1975,0
ISR,1976,0
ISR,1977,0
ISR,1978,0
ISR,1979,0
ISR,1980,0
ISR,1981,0
ISR,1982,0
ISR,1983,0
ISR,1984,0
ISR,1985,0
ISR,1986,0
ISR,1987,0
ISR,1988,0
ISR,1989,0
ISR,1990,0
ISR,1991,0
ISR,1992,0
ISR,1993,0
ISR,1994,0
ISR,1995,0
ISR,1996,0
ISR,1997,0
ISR,1998,0
ISR,1999,0
ISR,2000,0
ISR,2001,0
ISR,2002,0
ISR,2003,0
ISR,2004,867.9342648
ISR,2005,891.3390649
ISR,2006,867.4181695
ISR,2007,895.6826816
ISR,2008,922.1373798
ISR,2009,898.7122537
ISR,2010,885.6781511
ISR,2011,909.4497863
ISR,2012,0
ISR,2013,0
ISR,2014,0
ISR,2015,0
ISR,2016,0
ISR,2017,0
ISR,2018,0
ISR,2019,0
ISR,2020,0
ITA,1960,0
ITA,1961,0
ITA,1962,0
ITA,1963,0
ITA,1964,0
ITA,1965,0
ITA,1966,0
ITA,1967,0
ITA,1968,0
ITA,1969,0
ITA,1970,0
ITA,1971,0
ITA,1972,0
ITA,1973,0
ITA,1974,0
ITA,1975,0
ITA,1976,0
ITA,1977,0
ITA,1978,0
ITA,1979,0
ITA,1980,0
ITA,1981,0
ITA,1982,0
ITA,1983,0
ITA,1984,0
ITA,1985,0
ITA,1986,0
ITA,1987,0
ITA,1988,0
ITA,1989,0
ITA,1990,0
ITA,1991,0
ITA,1992,0
ITA,1993,0
ITA,1994,0
ITA,1995,0
ITA,1996,0
ITA,1997,0
ITA,1998,0
ITA,1999,0
ITA,2000,0
ITA,2001,0
ITA,2002,0
ITA,2003,0
ITA,2004,412.5621793
ITA,2005,421.9964637
ITA,2006,427.4012134
ITA,2007,425.9053404
ITA,2008,429.4535493
ITA,2009,429.712318
ITA,2010,448.4327918
ITA,2011,462.6365934
ITA,2012,453.4580433
ITA,2013,442.9760021
ITA,2014,441.4343978
ITA,2015,517.5138022
ITA,2016,529.9544114
ITA,2017,538.0985005
ITA,2018,529.3696027
ITA,2019,547.0139717
ITA,2020,0
JAM,1960,0
JAM,1961,0
JAM,1962,0
JAM,1963,0
JAM,1964,0
JAM,1965,0
JAM,1966,0
JAM,1967,0
JAM,1968,0
JAM,1969,0
JAM,1970,0
JAM,1971,0
JAM,1972,0
JAM,1973,0
JAM,1974,0
JAM,1975,0
JAM,1976,0
JAM,1977,0
JAM,1978,0
JAM,1979,0
JAM,1980,0
JAM,1981,0
JAM,1982,0
JAM,1983,0
JAM,1984,0
JAM,1985,0
JAM,1986,0
JAM,1987,0
JAM,1988,0
JAM,1989,0
JAM,1990,0
JAM,1991,0
JAM,1992,0
JAM,1993,0
JAM,1994,0
JAM,1995,0
JAM,1996,0
JAM,1997,0
JAM,1998,0
JAM,1999,0
JAM,2000,0
JAM,2001,0
JAM,2002,0
JAM,2003,0
JAM,2004,0
JAM,2005,0
JAM,2006,0
JAM,2007,0
JAM,2008,0
JAM,2009,0
JAM,2010,0
JAM,2011,0
JAM,2012,0
JAM,2013,0
JAM,2014,0
JAM,2015,0
JAM,2016,0
JAM,2017,0
JAM,2018,0
JAM,2019,0
JAM,2020,0
JPN,1960,0
JPN,1961,0
JPN,1962,0
JPN,1963,0
JPN,1964,0
JPN,1965,0
JPN,1966,0
JPN,1967,0
JPN,1968,0
JPN,1969,0
JPN,1970,0
JPN,1971,0
JPN,1972,0
JPN,1973,0
JPN,1974,0
JPN,1975,0
JPN,1976,0
JPN,1977,0
JPN,1978,0
JPN,1979,0
JPN,1980,0
JPN,1981,0
JPN,1982,0
JPN,1983,0
JPN,1984,0
JPN,1985,0
JPN,1986,0
JPN,1987,0
JPN,1988,0
JPN,1989,0
JPN,1990,0
JPN,1991,0
JPN,1992,0
JPN,1993,0
JPN,1994,0
JPN,1995,0
JPN,1996,0
JPN,1997,0
JPN,1998,0
JPN,1999,0
JPN,2000,0
JPN,2001,0
JPN,2002,0
JPN,2003,0
JPN,2004,0
JPN,2005,0
JPN,2006,0
JPN,2007,0
JPN,2008,0
JPN,2009,0
JPN,2010,0
JPN,2011,0
JPN,2012,0
JPN,2013,0
JPN,2014,0
JPN,2015,0
JPN,2016,0
JPN,2017,0
JPN,2018,0
JPN,2019,0
JPN,2020,0
JOR,1960,0
JOR,1961,0
JOR,1962,0
JOR,1963,0
JOR,1964,0
JOR,1965,0
JOR,1966,0
JOR,1967,0
JOR,1968,0
JOR,1969,0
JOR,1970,0
JOR,1971,0
JOR,1972,0
JOR,1973,0
JOR,1974,0
JOR,1975,0
JOR,1976,0
JOR,1977,0
JOR,1978,0
JOR,1979,0
JOR,1980,0
JOR,1981,0
JOR,1982,0
JOR,1983,0
JOR,1984,0
JOR,1985,0
JOR,1986,0
JOR,1987,0
JOR,1988,0
JOR,1989,0
JOR,1990,0
JOR,1991,0
JOR,1992,0
JOR,1993,0
JOR,1994,0
JOR,1995,0
JOR,1996,0
JOR,1997,0
JOR,1998,0
JOR,1999,0
JOR,2000,0
JOR,2001,0
JOR,2002,0
JOR,2003,0
JOR,2004,0
JOR,2005,0
JOR,2006,0
JOR,2007,0
JOR,2008,0
JOR,2009,0
JOR,2010,0
JOR,2011,0
JOR,2012,0
JOR,2013,0
JOR,2014,0
JOR,2015,0
JOR,2016,0
JOR,2017,0
JOR,2018,0
JOR,2019,0
JOR,2020,0
KAZ,1960,0
KAZ,1961,0
KAZ,1962,0
KAZ,1963,0
KAZ,1964,0
KAZ,1965,0
KAZ,1966,0
KAZ,1967,0
KAZ,1968,0
KAZ,1969,0
KAZ,1970,0
KAZ,1971,0
KAZ,1972,0
KAZ,1973,0
KAZ,1974,0
KAZ,1975,0
KAZ,1976,0
KAZ,1977,0
KAZ,1978,0
KAZ,1979,0
KAZ,1980,0
KAZ,1981,0
KAZ,1982,0
KAZ,1983,0
KAZ,1984,0
KAZ,1985,0
KAZ,1986,0
KAZ,1987,0
KAZ,1988,0
KAZ,1989,0
KAZ,1990,0
KAZ,1991,0
KAZ,1992,0
KAZ,1993,0
KAZ,1994,0
KAZ,1995,0
KAZ,1996,0
KAZ,1997,0
KAZ,1998,0
KAZ,1999,0
KAZ,2000,0
KAZ,2001,0
KAZ,2002,0
KAZ,2003,0
KAZ,2004,0
KAZ,2005,0
KAZ,2006,0
KAZ,2007,0
KAZ,2008,0
KAZ,2009,0
KAZ,2010,0
KAZ,2011,0
KAZ,2012,0
KAZ,2013,0
KAZ,2014,0
KAZ,2015,0
KAZ,2016,0
KAZ,2017,0
KAZ,2018,0
KAZ,2019,0
KAZ,2020,0
KEN,1960,0
KEN,1961,0
KEN,1962,0
KEN,1963,0
KEN,1964,0
KEN,1965,0
KEN,1966,0
KEN,1967,0
KEN,1968,0
KEN,1969,0
KEN,1970,0
KEN,1971,0
KEN,1972,0
KEN,1973,0
KEN,1974,0
KEN,1975,0
KEN,1976,0
KEN,1977,0
KEN,1978,0
KEN,1979,0
KEN,1980,0
KEN,1981,0
KEN,1982,0
KEN,1983,0
KEN,1984,0
KEN,1985,0
KEN,1986,0
KEN,1987,0
KEN,1988,0
KEN,1989,0
KEN,1990,0
KEN,1991,0
KEN,1992,0
KEN,1993,0
KEN,1994,0
KEN,1995,0
KEN,1996,0
KEN,1997,0
KEN,1998,0
KEN,1999,0
KEN,2000,0
KEN,2001,0
KEN,2002,0
KEN,2003,0
KEN,2004,19.97083648
KEN,2005,26.89942953
KEN,2006,40.12555987
KEN,2007,55.62072628
KEN,2008,61.53398034
KEN,2009,72.22826824
KEN,2010,75.45285557
KEN,2011,81.15374038
KEN,2012,80.94848936
KEN,2013,116.7649075
KEN,2014,160.3901995
KEN,2015,220.4819874
KEN,2016,269.4814408
KEN,2017,237.4121168
KEN,2018,232.0348774
KEN,2019,261.1114599
KEN,2020,0
KIR,1960,0
KIR,1961,0
KIR,1962,0
KIR,1963,0
KIR,1964,0
KIR,1965,0
KIR,1966,0
KIR,1967,0
KIR,1968,0
KIR,1969,0
KIR,1970,0
KIR,1971,0
KIR,1972,0
KIR,1973,0
KIR,1974,0
KIR,1975,0
KIR,1976,0
KIR,1977,0
KIR,1978,0
KIR,1979,0
KIR,1980,0
KIR,1981,0
KIR,1982,0
KIR,1983,0
KIR,1984,0
KIR,1985,0
KIR,1986,0
KIR,1987,0
KIR,1988,0
KIR,1989,0
KIR,1990,0
KIR,1991,0
KIR,1992,0
KIR,1993,0
KIR,1994,0
KIR,1995,0
KIR,1996,0
KIR,1997,0
KIR,1998,0
KIR,1999,0
KIR,2000,0
KIR,2001,0
KIR,2002,0
KIR,2003,0
KIR,2004,0
KIR,2005,0
KIR,2006,0
KIR,2007,0
KIR,2008,0
KIR,2009,0
KIR,2010,0
KIR,2011,16.16451888
KIR,2012,15.14907096
KIR,2013,28.1492109
KIR,2014,0
KIR,2015,0
KIR,2016,0
KIR,2017,0
KIR,2018,0
KIR,2019,0
KIR,2020,0
PRK,1960,0
PRK,1961,0
PRK,1962,0
PRK,1963,0
PRK,1964,0
PRK,1965,0
PRK,1966,0
PRK,1967,0
PRK,1968,0
PRK,1969,0
PRK,1970,0
PRK,1971,0
PRK,1972,0
PRK,1973,0
PRK,1974,0
PRK,1975,0
PRK,1976,0
PRK,1977,0
PRK,1978,0
PRK,1979,0
PRK,1980,0
PRK,1981,0
PRK,1982,0
PRK,1983,0
PRK,1984,0
PRK,1985,0
PRK,1986,0
PRK,1987,0
PRK,1988,0
PRK,1989,0
PRK,1990,0
PRK,1991,0
PRK,1992,0
PRK,1993,0
PRK,1994,0
PRK,1995,0
PRK,1996,0
PRK,1997,0
PRK,1998,0
PRK,1999,0
PRK,2000,0
PRK,2001,0
PRK,2002,0
PRK,2003,0
PRK,2004,0
PRK,2005,0
PRK,2006,0
PRK,2007,0
PRK,2008,0
PRK,2009,0
PRK,2010,0
PRK,2011,0
PRK,2012,0
PRK,2013,0
PRK,2014,0
PRK,2015,0
PRK,2016,0
PRK,2017,0
PRK,2018,0
PRK,2019,0
PRK,2020,0
KOR,1960,0
KOR,1961,0
KOR,1962,0
KOR,1963,0
KOR,1964,0
KOR,1965,0
KOR,1966,0
KOR,1967,0
KOR,1968,0
KOR,1969,0
KOR,1970,0
KOR,1971,0
KOR,1972,0
KOR,1973,0
KOR,1974,0
KOR,1975,0
KOR,1976,0
KOR,1977,0
KOR,1978,0
KOR,1979,0
KOR,1980,0
KOR,1981,0
KOR,1982,0
KOR,1983,0
KOR,1984,0
KOR,1985,0
KOR,1986,0
KOR,1987,0
KOR,1988,0
KOR,1989,0
KOR,1990,0
KOR,1991,0
KOR,1992,0
KOR,1993,0
KOR,1994,0
KOR,1995,0
KOR,1996,0
KOR,1997,0
KOR,1998,0
KOR,1999,0
KOR,2000,0
KOR,2001,0
KOR,2002,0
KOR,2003,0
KOR,2004,0
KOR,2005,0
KOR,2006,0
KOR,2007,0
KOR,2008,0
KOR,2009,0
KOR,2010,0
KOR,2011,0
KOR,2012,0
KOR,2013,0
KOR,2014,0
KOR,2015,0
KOR,2016,0
KOR,2017,0
KOR,2018,0
KOR,2019,0
KOR,2020,0
XKX,1960,0
XKX,1961,0
XKX,1962,0
XKX,1963,0
XKX,1964,0
XKX,1965,0
XKX,1966,0
XKX,1967,0
XKX,1968,0
XKX,1969,0
XKX,1970,0
XKX,1971,0
XKX,1972,0
XKX,1973,0
XKX,1974,0
XKX,1975,0
XKX,1976,0
XKX,1977,0
XKX,1978,0
XKX,1979,0
XKX,1980,0
XKX,1981,0
XKX,1982,0
XKX,1983,0
XKX,1984,0
XKX,1985,0
XKX,1986,0
XKX,1987,0
XKX,1988,0
XKX,1989,0
XKX,1990,0
XKX,1991,0
XKX,1992,0
XKX,1993,0
XKX,1994,0
XKX,1995,0
XKX,1996,0
XKX,1997,0
XKX,1998,0
XKX,1999,0
XKX,2000,0
XKX,2001,0
XKX,2002,0
XKX,2003,0
XKX,2004,34.55694041
XKX,2005,48.45897754
XKX,2006,51.36256291
XKX,2007,69.30872357
XKX,2008,79.96413135
XKX,2009,73.69281318
XKX,2010,74.20869908
XKX,2011,89.60658741
XKX,2012,83.92359102
XKX,2013,70.34543553
XKX,2014,76.5952751
XKX,2015,74.67603147
XKX,2016,74.75210254
XKX,2017,150.7682915
XKX,2018,216.2439278
XKX,2019,0
XKX,2020,0
KWT,1960,0
KWT,1961,0
KWT,1962,0
KWT,1963,0
KWT,1964,0
KWT,1965,0
KWT,1966,0
KWT,1967,0
KWT,1968,0
KWT,1969,0
KWT,1970,0
KWT,1971,0
KWT,1972,0
KWT,1973,0
KWT,1974,0
KWT,1975,0
KWT,1976,0
KWT,1977,0
KWT,1978,0
KWT,1979,0
KWT,1980,0
KWT,1981,0
KWT,1982,0
KWT,1983,0
KWT,1984,0
KWT,1985,0
KWT,1986,0
KWT,1987,0
KWT,1988,0
KWT,1989,0
KWT,1990,0
KWT,1991,0
KWT,1992,0
KWT,1993,0
KWT,1994,0
KWT,1995,0
KWT,1996,0
KWT,1997,0
KWT,1998,0
KWT,1999,0
KWT,2000,0
KWT,2001,0
KWT,2002,0
KWT,2003,0
KWT,2004,186.8618682
KWT,2005,198.5343779
KWT,2006,206.5416663
KWT,2007,195.0731606
KWT,2008,188.4041078
KWT,2009,187.2770003
KWT,2010,180.4996132
KWT,2011,177.3879438
KWT,2012,157.8157918
KWT,2013,193.2961898
KWT,2014,204.9684612
KWT,2015,208.3176994
KWT,2016,216.9682876
KWT,2017,215.1850082
KWT,2018,223.9339088
KWT,2019,381.0885287
KWT,2020,0
KGZ,1960,0
KGZ,1961,0
KGZ,1962,0
KGZ,1963,0
KGZ,1964,0
KGZ,1965,0
KGZ,1966,0
KGZ,1967,0
KGZ,1968,0
KGZ,1969,0
KGZ,1970,0
KGZ,1971,0
KGZ,1972,0
KGZ,1973,0
KGZ,1974,0
KGZ,1975,0
KGZ,1976,0
KGZ,1977,0
KGZ,1978,0
KGZ,1979,0
KGZ,1980,0
KGZ,1981,0
KGZ,1982,0
KGZ,1983,0
KGZ,1984,0
KGZ,1985,0
KGZ,1986,0
KGZ,1987,0
KGZ,1988,0
KGZ,1989,0
KGZ,1990,0
KGZ,1991,0
KGZ,1992,0
KGZ,1993,0
KGZ,1994,0
KGZ,1995,0
KGZ,1996,0
KGZ,1997,0
KGZ,1998,0
KGZ,1999,0
KGZ,2000,0
KGZ,2001,0
KGZ,2002,0
KGZ,2003,0
KGZ,2004,0
KGZ,2005,0
KGZ,2006,0
KGZ,2007,0
KGZ,2008,0
KGZ,2009,22.51624202
KGZ,2010,29.03136697
KGZ,2011,36.75956458
KGZ,2012,39.85994952
KGZ,2013,42.22841228
KGZ,2014,56.45392859
KGZ,2015,86.73166552
KGZ,2016,96.04423678
KGZ,2017,98.21040509
KGZ,2018,110.2379325
KGZ,2019,124.2732828
KGZ,2020,0
LAO,1960,0
LAO,1961,0
LAO,1962,0
LAO,1963,0
LAO,1964,0
LAO,1965,0
LAO,1966,0
LAO,1967,0
LAO,1968,0
LAO,1969,0
LAO,1970,0
LAO,1971,0
LAO,1972,0
LAO,1973,0
LAO,1974,0
LAO,1975,0
LAO,1976,0
LAO,1977,0
LAO,1978,0
LAO,1979,0
LAO,1980,0
LAO,1981,0
LAO,1982,0
LAO,1983,0
LAO,1984,0
LAO,1985,0
LAO,1986,0
LAO,1987,0
LAO,1988,0
LAO,1989,0
LAO,1990,0
LAO,1991,0
LAO,1992,0
LAO,1993,0
LAO,1994,0
LAO,1995,0
LAO,1996,0
LAO,1997,0
LAO,1998,0
LAO,1999,0
LAO,2000,0
LAO,2001,0
LAO,2002,0
LAO,2003,0
LAO,2004,0
LAO,2005,0
LAO,2006,0
LAO,2007,0
LAO,2008,0
LAO,2009,0
LAO,2010,0
LAO,2011,0
LAO,2012,0
LAO,2013,29.65497809
LAO,2014,40.49685532
LAO,2015,27.95045976
LAO,2016,28.42431736
LAO,2017,28.81496089
LAO,2018,27.78735576
LAO,2019,0
LAO,2020,0
LVA,1960,0
LVA,1961,0
LVA,1962,0
LVA,1963,0
LVA,1964,0
LVA,1965,0
LVA,1966,0
LVA,1967,0
LVA,1968,0
LVA,1969,0
LVA,1970,0
LVA,1971,0
LVA,1972,0
LVA,1973,0
LVA,1974,0
LVA,1975,0
LVA,1976,0
LVA,1977,0
LVA,1978,0
LVA,1979,0
LVA,1980,0
LVA,1981,0
LVA,1982,0
LVA,1983,0
LVA,1984,0
LVA,1985,0
LVA,1986,0
LVA,1987,0
LVA,1988,0
LVA,1989,0
LVA,1990,0
LVA,1991,0
LVA,1992,0
LVA,1993,0
LVA,1994,0
LVA,1995,0
LVA,1996,0
LVA,1997,0
LVA,1998,0
LVA,1999,0
LVA,2000,0
LVA,2001,0
LVA,2002,0
LVA,2003,0
LVA,2004,0
LVA,2005,0
LVA,2006,0
LVA,2007,0
LVA,2008,332.8977278
LVA,2009,325.7322215
LVA,2010,354.0914504
LVA,2011,349.5854924
LVA,2012,351.3286129
LVA,2013,342.7576241
LVA,2014,351.2348648
LVA,2015,368.5281945
LVA,2016,376.9007427
LVA,2017,232.7869792
LVA,2018,398.8225396
LVA,2019,403.719635
LVA,2020,0
LBN,1960,0
LBN,1961,0
LBN,1962,0
LBN,1963,0
LBN,1964,0
LBN,1965,0
LBN,1966,0
LBN,1967,0
LBN,1968,0
LBN,1969,0
LBN,1970,0
LBN,1971,0
LBN,1972,0
LBN,1973,0
LBN,1974,0
LBN,1975,0
LBN,1976,0
LBN,1977,0
LBN,1978,0
LBN,1979,0
LBN,1980,0
LBN,1981,0
LBN,1982,0
LBN,1983,0
LBN,1984,0
LBN,1985,0
LBN,1986,0
LBN,1987,0
LBN,1988,0
LBN,1989,0
LBN,1990,0
LBN,1991,0
LBN,1992,0
LBN,1993,0
LBN,1994,0
LBN,1995,0
LBN,1996,0
LBN,1997,0
LBN,1998,0
LBN,1999,0
LBN,2000,0
LBN,2001,0
LBN,2002,0
LBN,2003,0
LBN,2004,0
LBN,2005,157.2562066
LBN,2006,174.104632
LBN,2007,191.8047862
LBN,2008,216.7000221
LBN,2009,238.692665
LBN,2010,263.7283204
LBN,2011,283.4316243
LBN,2012,255.7926779
LBN,2013,228.8155731
LBN,2014,232.0641218
LBN,2015,227.5418183
LBN,2016,219.3540974
LBN,2017,223.3260391
LBN,2018,225.6966568
LBN,2019,212.2689515
LBN,2020,0
LSO,1960,0
LSO,1961,0
LSO,1962,0
LSO,1963,0
LSO,1964,0
LSO,1965,0
LSO,1966,0
LSO,1967,0
LSO,1968,0
LSO,1969,0
LSO,1970,0
LSO,1971,0
LSO,1972,0
LSO,1973,0
LSO,1974,0
LSO,1975,0
LSO,1976,0
LSO,1977,0
LSO,1978,0
LSO,1979,0
LSO,1980,0
LSO,1981,0
LSO,1982,0
LSO,1983,0
LSO,1984,0
LSO,1985,0
LSO,1986,0
LSO,1987,0
LSO,1988,0
LSO,1989,0
LSO,1990,0
LSO,1991,0
LSO,1992,0
LSO,1993,0
LSO,1994,0
LSO,1995,0
LSO,1996,0
LSO,1997,0
LSO,1998,0
LSO,1999,0
LSO,2000,0
LSO,2001,0
LSO,2002,0
LSO,2003,0
LSO,2004,6.253323254
LSO,2005,7.745727135
LSO,2006,14.77516145
LSO,2007,25.26902071
LSO,2008,36.20489187
LSO,2009,37.15954502
LSO,2010,37.75652658
LSO,2011,49.51637513
LSO,2012,38.91393881
LSO,2013,45.05147146
LSO,2014,64.37538856
LSO,2015,40.62121241
LSO,2016,38.40196885
LSO,2017,40.94575264
LSO,2018,42.12057292
LSO,2019,0
LSO,2020,0
LBR,1960,0
LBR,1961,0
LBR,1962,0
LBR,1963,0
LBR,1964,0
LBR,1965,0
LBR,1966,0
LBR,1967,0
LBR,1968,0
LBR,1969,0
LBR,1970,0
LBR,1971,0
LBR,1972,0
LBR,1973,0
LBR,1974,0
LBR,1975,0
LBR,1976,0
LBR,1977,0
LBR,1978,0
LBR,1979,0
LBR,1980,0
LBR,1981,0
LBR,1982,0
LBR,1983,0
LBR,1984,0
LBR,1985,0
LBR,1986,0
LBR,1987,0
LBR,1988,0
LBR,1989,0
LBR,1990,0
LBR,1991,0
LBR,1992,0
LBR,1993,0
LBR,1994,0
LBR,1995,0
LBR,1996,0
LBR,1997,0
LBR,1998,0
LBR,1999,0
LBR,2000,0
LBR,2001,0
LBR,2002,0
LBR,2003,0
LBR,2004,0
LBR,2005,0
LBR,2006,0
LBR,2007,0
LBR,2008,0
LBR,2009,0
LBR,2010,0
LBR,2011,0
LBR,2012,0
LBR,2013,0
LBR,2014,0
LBR,2015,22.19704657
LBR,2016,24.77369141
LBR,2017,22.56410704
LBR,2018,23.6890736
LBR,2019,0
LBR,2020,0
LBY,1960,0
LBY,1961,0
LBY,1962,0
LBY,1963,0
LBY,1964,0
LBY,1965,0
LBY,1966,0
LBY,1967,0
LBY,1968,0
LBY,1969,0
LBY,1970,0
LBY,1971,0
LBY,1972,0
LBY,1973,0
LBY,1974,0
LBY,1975,0
LBY,1976,0
LBY,1977,0
LBY,1978,0
LBY,1979,0
LBY,1980,0
LBY,1981,0
LBY,1982,0
LBY,1983,0
LBY,1984,0
LBY,1985,0
LBY,1986,0
LBY,1987,0
LBY,1988,0
LBY,1989,0
LBY,1990,0
LBY,1991,0
LBY,1992,0
LBY,1993,0
LBY,1994,0
LBY,1995,0
LBY,1996,0
LBY,1997,0
LBY,1998,0
LBY,1999,0
LBY,2000,0
LBY,2001,0
LBY,2002,0
LBY,2003,0
LBY,2004,120.4620291
LBY,2005,118.0335204
LBY,2006,116.3205347
LBY,2007,114.0634622
LBY,2008,116.7027016
LBY,2009,148.6746563
